u,v,mode,distance_km,terrain,route_ref,lanes,highway,bridge,tunnel,surface,osm_way_id
n2084877204,n7905971661,road,2.54,plain,primary,2,primary,0,0,,1090653950
n2084877222,n2084877225,road,0.1,plain,primary,2,primary,1,0,,610575451
n2084877222,n569069381,road,1.49,plain,primary,2,primary,0,0,,610575452
n2084877225,n7905971661,road,3.53,plain,primary,2,primary,0,0,,1052021308
n2084877286,n2084877550,road,8.64,plain,primary,2,primary,0,0,,198347365
n2084877550,n2084877644,road,2.59,plain,primary,2,primary,0,0,,1051979479
n2084877644,n2084877876,road,3.39,plain,primary,2,primary,0,0,,198347351
n2084877876,n2084878568,road,10.88,plain,primary,2,primary,0,0,,198347351
n2084877876,n5940219796,road,18.98,mountain,secondary,2,secondary,0,0,,629167448
n2084877918,n567785657,road,2.87,plain,secondary,2,secondary,0,0,,198347354
n2084877918,n7905971623,road,0.2,plain,trunk,2,trunk,0,0,,1073672784
n2084877918,n9848961852,road,0.1,plain,trunk,2,trunk,1,0,,1073672786
n2084878568,n2084878581,road,0.14,plain,SH44,2,primary,1,0,,624127511
n2084878568,n2328371499,road,0.67,plain,SH44,2,primary,0,0,,627554492
n2084878581,n2328371530,road,7.95,plain,SH44,2,primary,0,0,,1121673652
n2084878596,n2084878602,road,0.12,plain,SH44,2,primary,1,0,,224005046
n2084878596,n567785782,road,4.04,hilly,SH44,2,primary,0,0,,198347348
n2084878602,n2328371530,road,3.56,plain,SH44,2,primary,0,0,,624127507
n2084899510,n3870656699,road,0.08,plain,NH129A,2,trunk,1,0,,627425938
n2084899510,n3880270496,road,6.82,mountain,NH129A,2,trunk,0,0,,383747177
n2084899510,n3888209284,road,19.51,mountain,secondary,2,secondary,0,0,,385475457
n2084899510,n5803724428,road,21.89,mountain,secondary,2,secondary,0,0,,613360382
n2084899537,n569068034,road,4.48,mountain,secondary,2,secondary,0,0,,198349471
n2084899537,n569068248,road,18.53,mountain,secondary,2,secondary,0,0,,1360690735
n2084899562,n2084899704,road,29.02,mountain,NH129A,2,trunk,0,0,,198349474
n2084899562,n569068034,road,13.86,mountain,NH129A,2,trunk,0,0,,1098020752
n2084899664,n2084899724,road,31.42,mountain,NH129A,2,trunk,0,0,,387803077
n2084899664,n7939996539,road,1.79,plain,NH129A,2,trunk,0,0,,612647175
n2084899704,n2084899724,road,28.2,mountain,NH129A,2,trunk,0,0,,383749535
n2084956643,n2469684928,road,17.65,mountain,secondary,2,secondary,0,0,,384584463
n2084956643,n3884024942,road,12.71,mountain,secondary,2,secondary,0,0,,629992756
n2084956643,n5894917084,road,2.14,plain,NH702A,2,trunk,0,0,,624261375
n2084956643,n5908439469,road,22.1,mountain,NH702A,2,trunk,0,0,,625800050
n2084956655,n3878932684,road,5.15,mountain,NH702A,2,trunk,0,0,,384584465
n2084956655,n3883900985,road,10.99,mountain,secondary,2,secondary,0,0,,385037208
n2084956655,n3884008374,road,6.05,mountain,NH702A,2,trunk,0,0,,384584465
n2084973724,n245751208,road,13.92,mountain,primary,2,primary,0,0,,608934050
n2084973724,n4273512624,road,14.27,mountain,primary,2,primary,0,0,,435316426
n2084973724,n5934119939,road,0.11,plain,secondary,2,secondary,1,0,,628559736
n2084974154,n2309770355,road,1.62,plain,SH-015,2,primary,0,0,,1312098010
n2084974154,n4273512900,road,1.5,plain,SH-015,2,primary,0,0,,656740905
n2088368073,n2088368103,road,9.77,plain,secondary,2,secondary,0,0,,1274292375
n2088368073,n568602355,road,5.83,plain,NH17,2,trunk,0,0,,44851359
n2088368073,n568602525,road,4.44,plain,NH17,2,trunk,0,0,,44851359
n2135985164,n4539570144,road,8.42,mountain,NH6,2,trunk,0,0,,203588133
n2164024425,n2164024432,road,1.04,plain,SH10,2,primary,0,0,,607949604
n2164024425,n2164024459,road,1.35,plain,SH10,2,primary,0,0,,391321285
n2164024432,n2164024433,road,0.94,plain,SH10,2,primary,0,0,,363594814
n2164024433,n2164024456,road,1.69,plain,SH10,2,primary,0,0,,206391572
n2164024433,n2665458624,road,1.42,plain,secondary,2,secondary,0,0,,170002954
n2164024456,n2665458636,road,1.59,plain,SH13,2,primary,0,0,,260950921
n2164024459,n2164024546,road,10.06,plain,NH715A,2,trunk,0,0,,206391589
n2164024459,n567485269,road,9.27,plain,NH715A,2,trunk,0,0,,170002938
n2164024493,n2164024538,road,8.25,plain,primary,2,primary,0,0,,206391586
n2164024493,n342098065,road,11.16,plain,primary,2,primary,0,0,,221357101
n2164024538,n5796562462,road,0.38,plain,primary,2,primary,1,0,,612350350
n2164024546,n2164024625,road,5.23,plain,NH715A,2,trunk,0,0,,188059804
n2164024621,n5763228253,road,3.44,mountain,primary,2,primary,0,0,,608263644
n2164024621,n5796562464,road,1.81,plain,primary,2,primary,0,0,,612350361
n2164024763,n2164024770,road,0.38,plain,primary,2,primary,0,0,,799139191
n2164024763,n8939984141,road,0.95,plain,primary,2,primary,0,0,,966313099
n2164024770,n3455768917,road,14.92,mountain,secondary,2,secondary,0,0,asphalt,338498350
n2164274584,n2164274591,road,2.22,plain,SH42,2,primary,0,0,,1078807669
n2164274584,n2388582295,road,3.63,plain,SH42,2,primary,0,0,,287765362
n2164274591,n2164274603,road,3.63,plain,SH42,2,primary,0,0,,1078807671
n2164274603,n2164274625,road,9.53,plain,SH42,2,primary,0,0,,287765387
n2164274625,n2164274639,road,4.88,plain,SH42,2,primary,0,0,,659690016
n2164274639,n2164274642,road,0.96,plain,SH42,2,primary,0,0,,1079430727
n2164274642,n2388584136,road,0.58,plain,SH42,2,primary,0,0,,1079430729
n2164274662,n2164274664,road,0.08,plain,SH22,2,primary,1,0,,659690014
n2164274662,n2388584136,road,1.68,plain,SH22,2,primary,0,0,,659690015
n2164274679,n2364658002,road,0.13,plain,NH15,2,trunk,1,0,,206421891
n2164274679,n2364658006,road,0.83,plain,NH15,2,trunk,0,0,,230344960
n2164274773,n9969362260,road,1.18,plain,secondary,2,secondary,0,0,,1088087462
n2164274807,n2164274830,road,3.04,hilly,secondary,2,secondary,0,0,concrete,1088350219
n2164274807,n9514996937,road,3.36,hilly,secondary,2,secondary,0,0,concrete,206421895
n2164274817,n4726705267,road,1.05,plain,NH15,2,trunk,0,0,,479597500
n2164274817,n9514996937,road,3.19,plain,NH15,2,trunk,0,0,,1088141474
n2164274843,n2313104768,road,0.33,plain,NH15,2,trunk,0,0,,1084648672
n2164274843,n4726705267,road,1.66,plain,NH15,2,trunk,0,0,,479597502
n2164274878,n9926237071,road,0.1,plain,NH15,2,trunk,1,0,,1083107139
n2164275096,n2164275197,road,1.76,plain,secondary,2,secondary,0,0,,472695605
n2164275197,n4668931738,road,5.55,plain,secondary,2,secondary,0,0,,1055769656
n2164275398,n3555213498,road,1.89,plain,NH515,2,trunk,0,0,asphalt,69870158
n2164275398,n4668931739,road,7.44,plain,secondary,2,secondary,0,0,,206421902
n2164306427,n569069155,road,7.39,plain,secondary,2,secondary,0,0,,627589562
n2164306427,n5749813511,road,3.53,plain,secondary,2,secondary,0,0,,1052182929
n2164879904,n2455738557,road,8.49,mountain,NH2,2,trunk,0,0,,129815384
n2164879904,n569069685,road,8.28,mountain,primary,2,primary,0,0,,206480287
n2164879904,n5928951059,road,10.69,mountain,secondary,2,secondary,0,0,,628020880
n2168187689,n2168187718,road,9.16,hilly,NH115,2,trunk,1,0,asphalt,206778254
n2168187689,n3701171833,road,0.48,plain,NH115,2,trunk,0,0,asphalt,1305321039
n2235251942,n2723913941,road,13.91,mountain,NH 717A,2,trunk,0,0,,880584237
n2235251942,n3179554302,road,0.12,plain,NH 717A,2,trunk,1,0,,353285066
n2235251942,n4928851407,road,0.09,plain,secondary,2,secondary,1,0,,880543425
n2259020059,n569317975,road,8.81,plain,NH17,2,trunk,0,0,,216547822
n2278578198,n458985962,road,0.18,plain,NH27,2,trunk,0,0,asphalt,1329018518
n2278578198,n458986014,road,1.24,plain,NH27,2,trunk,1,0,asphalt,38719482
n2301196062,n567485952,road,10.41,plain,primary,2,primary,0,0,,154290478
n2303854278,n245750735,road,0.09,plain,primary,2,primary,1,0,,221357098
n2303854278,n5796653769,road,1.87,plain,primary,2,primary,0,0,,612360942
n2305178673,n5001200742,road,3.83,mountain,secondary,2,secondary,0,0,,511223689
n2305178673,n566665945,road,1.71,plain,secondary,2,secondary,0,0,,1254970067
n2305178762,n2369274913,road,0.28,plain,secondary,2,secondary,0,0,,1142037069
n2305178762,n4996759946,road,0.53,plain,secondary,2,secondary,0,0,,221491271
n2305178762,n904877610,road,1.25,plain,secondary,2,secondary,0,0,,221491271
n2305178803,n2305178816,road,1.3,plain,SH4,2,primary,0,0,,363593108
n2305178803,n567484817,road,0.38,plain,NH15,2,trunk,0,0,,1134493928
n2305178803,n567484822,road,0.31,plain,NH15,2,trunk,0,0,,1134493928
n2305178816,n2305178820,road,0.54,plain,SH11,2,primary,0,0,,833542466
n2305178816,n9127382063,road,0.61,plain,SH4,2,primary,0,0,,228411360
n2305919433,n2305919440,road,0.25,plain,NH315,2,trunk,0,0,,1304712263
n2305919433,n3880129271,road,3.14,hilly,NH315,2,trunk,0,0,,221563016
n2305919433,n5867508668,road,13.02,hilly,SH-002,2,primary,0,0,paved,621110833
n2305919440,n2305919449,road,0.22,plain,NH315,2,trunk,1,0,,221563015
n2305919449,n2305919484,road,1.1,plain,NH315,2,trunk,0,0,,672123109
n2305919484,n2305919524,road,6.17,plain,NH315,2,trunk,0,0,,1304712264
n2305919484,n9933292694,road,0.81,plain,SH-002,2,primary,0,0,paved,1304708611
n2305919562,n245758716,road,1.41,plain,NH315,2,trunk,0,0,asphalt,384662600
n2305919562,n2967220343,road,17.08,plain,SH-007,2,primary,0,0,asphalt,384662598
n2305975433,n2305975448,road,0.74,plain,SH15,2,primary,0,0,,659574417
n2305975433,n5775866509,road,3.51,plain,SH15,2,primary,0,0,,324292581
n2305975448,n2305975450,road,0.08,plain,SH15,2,primary,1,0,,659574415
n2305975450,n2305975456,road,0.44,plain,SH15,2,primary,0,0,,659574416
n2305975456,n2305975495,road,9.53,plain,SH15,2,primary,0,0,,221569524
n2305975495,n2305975501,road,2.25,plain,SH15,2,primary,0,0,,221569524
n2305975501,n8959584200,road,4.81,hilly,SH15,2,primary,0,0,,228263000
n2306119386,n2306119598,road,7.4,plain,secondary,2,secondary,0,0,,221578209
n2306119386,n567485695,road,7.58,plain,secondary,2,secondary,0,0,,221068468
n2306471738,n567511973,road,10.76,hilly,NH127,2,trunk,0,0,,1136497451
n2306471738,n6175559789,road,2.82,plain,SH17,2,primary,0,0,,659594623
n2308253295,n2308253298,road,0.14,plain,SH1,2,primary,1,0,asphalt,222003774
n2308253319,n5753939406,road,9.88,plain,SH-013,2,primary,0,0,,561726245
n2309538098,n5781761775,road,0.14,plain,secondary,2,secondary,0,0,,610533322
n2309538309,n567378579,road,11.47,plain,SH1,2,primary,0,0,asphalt,155260572
n2309749995,n245742040,road,4.9,plain,AH1,2,primary,0,0,,1354867089
n2309749997,n245742786,road,0.44,plain,NH29,2,trunk,0,0,,1354869548
n2309750031,n2309750032,road,0.08,plain,SH19,2,primary,1,0,,1313328010
n2309750071,n3898621567,road,1.54,plain,NH29,2,trunk,0,0,asphalt,1354911222
n2309750071,n6265606877,road,0.14,plain,NH29,2,trunk,0,0,asphalt,386520066
n2309750078,n2309750080,road,1.23,plain,NH29,2,trunk,0,0,,1354911224
n2309750078,n3898621567,road,2.45,plain,NH29,2,trunk,0,0,,136295994
n2313104887,n4552051627,road,1.05,plain,NH15,2,trunk,0,0,,479597452
n2314868582,n2314935270,road,1.53,plain,primary,2,primary,0,0,,22832948
n2314868582,n245757075,road,5.2,plain,SH1,2,primary,0,0,,1054664838
n2314868582,n3675636253,road,9.31,mountain,NH315A,2,trunk,0,0,,636948696
n2314868582,n6708332985,road,6.68,plain,NH315A,2,trunk,0,0,,402883012
n2314868620,n2314935278,road,6.44,mountain,primary,2,primary,0,0,,232293274
n2314868620,n245758145,road,2.48,plain,primary,2,primary,0,0,,621154204
n2314868625,n245758145,road,2.15,plain,SH24,2,primary,0,0,asphalt,621115001
n2314868625,n6750527918,road,0.27,plain,SH24,2,primary,0,0,asphalt,1047034059
n2314868658,n4052837992,road,1.69,plain,NH315A,2,trunk,0,0,asphalt,402883007
n2314868658,n5736469593,road,2.64,plain,SH23,2,primary,0,0,,123935183
n2314934916,n2314934924,road,0.1,plain,SH-1011,2,primary,1,0,,434301467
n2314934916,n2328052768,road,3.28,mountain,SH-1011,2,primary,0,0,,22832897
n2314934924,n2314935071,road,0.45,plain,secondary,2,secondary,0,0,,1309909028
n2314934924,n9708535891,road,1.61,plain,SH-011,2,primary,0,0,asphalt,1056563020
n2314935071,n2314935116,road,1.11,plain,secondary,2,secondary,0,0,,659475164
n2314935116,n245757075,road,3.61,plain,SH1,2,primary,0,0,,402883013
n2314935116,n4324640934,road,6.8,hilly,SH1,2,primary,0,0,,222538001
n2314935270,n2314935278,road,0.43,plain,primary,2,primary,1,0,,232293273
n2316320019,n2316321624,road,6.8,plain,SH1,2,primary,0,0,asphalt,1305554320
n2316320428,n2376217365,road,9.43,plain,secondary,2,secondary,0,0,,228977897
n2316320428,n2468783269,road,25.05,hilly,NH27,2,trunk,0,0,,366128959
n2316320428,n3897172856,road,4.7,plain,NH27,2,trunk,0,0,,366128959
n2316320668,n2329587464,road,7.97,plain,SH47,2,primary,0,0,,97947827
n2316320757,n2328371815,road,1.42,plain,SH34,2,primary,0,0,asphalt,1311034952
n2316320757,n2376218059,road,0.5,plain,SH34,2,primary,0,0,asphalt,1090897007
n2316320901,n2316320952,road,2.71,plain,SH34,2,primary,0,0,asphalt,1090897009
n2316320901,n2376218069,road,1.33,plain,SH34,2,primary,0,0,asphalt,228977914
n2316320952,n6102553650,road,11.52,plain,secondary,2,secondary,0,0,,1312590572
n2316321086,n567786979,road,1.25,plain,SH-4007,2,primary,0,0,asphalt,22832983
n2316322797,n2464680599,road,4.32,plain,trunk,2,trunk,0,0,,1353112871
n2316322797,n835357921,road,0.45,plain,NH15,2,trunk,0,0,,1353112863
n2316322956,n2316322976,road,4.56,plain,SH43,2,primary,0,0,asphalt,1120732761
n2316322956,n245754786,road,1.28,plain,SH43,2,primary,0,0,asphalt,1127463578
n2316323005,n2316323007,road,0.13,plain,NH15,2,trunk,1,0,,238668514
n2316323005,n245756196,road,8.05,plain,NH15,2,trunk,0,0,,155248829
n2316323007,n245756851,road,6.91,plain,NH15,2,trunk,0,0,,238668521
n2317301532,n2317301556,road,4.23,plain,NH15,2,trunk,0,0,,488371095
n2317301532,n3337362407,road,4.47,plain,NH15,2,trunk,0,0,,327025154
n2317301556,n2317301593,road,6.97,plain,NH15,2,trunk,0,0,,636944287
n2317301593,n2317301594,road,0.15,plain,NH15,2,trunk,1,0,,224371986
n2317301594,n245759220,road,14.72,hilly,NH15,2,trunk,0,0,,224371985
n2317301652,n2364658002,road,1.7,plain,NH15,2,trunk,0,0,,227824880
n2317301652,n2364658034,road,0.15,plain,NH15,2,trunk,1,0,,1088420817
n2317301700,n2364657828,road,9.91,plain,SH22,2,primary,0,0,,227824881
n2317301700,n2364658023,road,6.51,plain,NH15,2,trunk,0,0,,69414710
n2317301700,n2364658112,road,4.2,plain,secondary,2,secondary,0,0,,227824883
n2317301700,n245759186,road,5.52,plain,NH15,2,trunk,0,0,,69414710
n2317301716,n8890830459,road,0.53,plain,NH15,2,trunk,0,0,,1089049450
n2317301859,n9514996937,road,3.01,plain,NH15,2,trunk,0,0,,1088141474
n2319238775,n2319238973,road,3.48,plain,trunk,2,trunk,0,0,,1450659612
n2319238775,n569317389,road,6.46,plain,NH127B,2,trunk,0,0,,222979994
n2319239056,n2319239084,road,0.25,plain,SH15,2,primary,0,0,,659574422
n2319239056,n2328433518,road,1.35,plain,secondary,2,secondary,0,0,,222980011
n2319239056,n5501737281,road,2.57,plain,SH15,2,primary,0,0,,659574422
n2319239084,n2319239093,road,0.08,plain,SH15,2,primary,1,0,,222980007
n2319239248,n2319239264,road,1.18,plain,NH127B,2,trunk,0,0,,222979995
n2319239248,n5730779201,road,4.35,plain,MDR45-0120,2,secondary,0,0,,222980000
n2319239275,n5730779201,road,1.51,plain,MDR45-0120,2,secondary,0,0,,222980000
n2319239324,n245750666,road,4.03,hilly,SH10,2,primary,0,0,,363593103
n2328052759,n2328052768,road,1.43,plain,SH-1011,2,primary,0,0,,434301464
n2328052759,n4324640954,road,0.42,plain,SH-1011,2,primary,0,0,paved,1088958825
n2328052882,n245758145,road,1.35,plain,secondary,2,secondary,0,0,,1055901722
n2328052882,n6738475717,road,0.57,plain,secondary,2,secondary,0,0,,1055901721
n2328052897,n2328052938,road,6.22,plain,SH24,2,primary,0,0,asphalt,1120281147
n2328052897,n245758145,road,6.62,plain,SH24,2,primary,0,0,asphalt,621115007
n2328052918,n2328052955,road,2.64,plain,secondary,2,secondary,0,0,,744144246
n2328052918,n2328052964,road,1.63,plain,secondary,2,secondary,0,0,,717272645
n2328052938,n2328052984,road,0.64,plain,SH24,2,primary,0,0,asphalt,1125604903
n2328052955,n2328052983,road,1.33,plain,secondary,2,secondary,0,0,,1055069710
n2328052955,n5736802663,road,1.68,plain,SH24,2,primary,0,0,,743115360
n2328052955,n6750072391,road,1.17,plain,SH24,2,primary,0,0,,718929438
n2328052964,n5800307023,road,10.64,mountain,secondary,2,secondary,0,0,,717272645
n2328052964,n6738475717,road,3.28,plain,secondary,2,secondary,0,0,,223968228
n2328052984,n5867538256,road,4.91,plain,SH24,2,primary,0,0,asphalt,621114994
n2328077755,n245749159,road,0.18,plain,secondary,2,secondary,1,0,,986980315
n2328235623,n835236272,road,0.86,plain,NH515,2,trunk,0,0,,407765484
n2328235623,n835239702,road,0.18,plain,NH515,2,trunk,1,0,,1001892215
n2328235624,n2328235625,road,0.28,plain,NH515,2,trunk,1,0,,223988299
n2328235625,n2328235639,road,4.95,plain,NH515,2,trunk,0,0,,223988311
n2328235639,n2328235641,road,0.11,plain,NH515,2,trunk,1,0,,223988305
n2328235641,n2328235648,road,2.96,plain,NH515,2,trunk,0,0,,223988298
n2328235647,n2328235648,road,0.23,plain,NH515,2,trunk,1,0,,223988304
n2328235647,n835240693,road,3.06,plain,NH515,2,trunk,0,0,,901163941
n2328371496,n5893508834,road,2.12,plain,secondary,2,secondary,0,0,,198347358
n2328371499,n5893508834,road,2.7,plain,SH44,2,primary,0,0,,659770715
n2328371538,n4685795045,road,7.85,plain,secondary,2,secondary,0,0,,224005045
n2328371667,n2328371686,road,2.85,plain,secondary,2,secondary,0,0,,224005045
n2328371667,n4685795045,road,4.46,plain,secondary,2,secondary,0,0,,224005045
n2328371667,n5735514246,road,8.07,plain,secondary,2,secondary,0,0,,225418749
n2328371721,n2375286699,road,11.62,plain,SH34,2,primary,0,0,asphalt,169974152
n2328371721,n2376217572,road,2.83,plain,SH34,2,primary,0,0,asphalt,169974152
n2328371721,n2376217776,road,11.09,plain,secondary,2,secondary,0,0,,228977929
n2328371815,n2375286699,road,2.75,plain,SH34,2,primary,0,0,asphalt,169974152
n2328371875,n2362861882,road,1.25,plain,secondary,2,secondary,0,0,,907619691
n2328371875,n2376218186,road,4.12,plain,SH1,2,primary,0,0,asphalt,22832982
n2328371875,n5800452899,road,2.75,plain,secondary,2,secondary,0,0,,612860911
n2328371994,n2375287606,road,4.59,plain,SH1,2,primary,0,0,asphalt,1309923422
n2328371994,n4436216520,road,8.33,plain,SH1,2,primary,0,0,asphalt,224005042
n2328371996,n2328372231,road,3.22,plain,SH32,2,primary,0,0,,224005047
n2328372231,n2328372346,road,1.34,plain,SH32,2,primary,0,0,,1308563667
n2328372346,n4436216520,road,0.22,plain,SH1,2,primary,0,0,asphalt,224005042
n2328433518,n2926096566,road,0.62,plain,NH27,2,trunk,0,0,,294559085
n2328433518,n567381986,road,3.5,plain,NH27,2,trunk,0,0,,294559085
n2329496025,n4685794748,road,0.86,plain,SH-016,2,primary,0,0,,1312602272
n2329496025,n5735514443,road,0.08,plain,SH-016,2,primary,0,0,,1312602275
n2329496065,n2329496110,road,0.72,plain,SH-016,2,primary,0,0,,1312582883
n2329496065,n567786247,road,3.78,plain,SH-016,2,primary,0,0,,1312582885
n2329496110,n2329496131,road,0.11,plain,SH-016,2,primary,1,0,,1312582884
n2329496131,n4685794748,road,3.0,hilly,SH-016,2,primary,0,0,,224120028
n2329587358,n3897173068,road,1.42,plain,NH27,2,trunk,0,0,,1138652122
n2329587358,n3897173116,road,2.89,plain,NH27,2,trunk,0,0,,1138652118
n2329587464,n2329587467,road,0.68,plain,SH47,2,primary,0,0,,224129750
n2329587467,n2329587572,road,8.5,plain,SH47,2,primary,0,0,,224129750
n2329587467,n2383407966,road,0.56,plain,SH15,2,primary,0,0,,611882068
n2329587572,n2329587597,road,0.47,plain,SH47,2,primary,0,0,,225904854
n2329587597,n2329587601,road,1.22,plain,SH47,2,primary,0,0,,169984549
n2329587601,n8958975124,road,5.41,plain,SH47,2,primary,0,0,,169984557
n2333029618,n653097048,road,0.42,plain,primary,2,primary,0,0,asphalt,761342360
n2333029618,n653097058,road,0.4,plain,primary,2,primary,0,0,asphalt,1267084994
