id,name,state,lat,lon,kind,population,has_market,has_coldstore
n12398800971,n12398800971,,24.688699,92.283848,junction,0,0,0
n12398805010,n12398805010,,24.668641,92.30841,junction,0,0,0
n12398816121,n12398816121,,24.688002,92.318166,junction,0,0,0
n12398876999,n12398876999,,27.101442,94.910305,junction,0,0,0
n12398911818,n12398911818,,27.104804,94.910683,junction,0,0,0
n12398949452,n12398949452,,27.107081,94.909344,junction,0,0,0
n12423408702,n12423408702,,24.572099,92.435593,junction,0,0,0
n12434556965,n12434556965,,24.250924,92.381587,junction,0,0,0
n12451734982,n12451734982,,24.337763,92.157627,junction,0,0,0
n12451844913,n12451844913,,24.607716,92.333449,junction,0,0,0
n12458835060,n12458835060,,26.745023,93.189272,junction,0,0,0
n12458835061,n12458835061,,26.745021,93.188436,junction,0,0,0
n12458835876,n12458835876,,26.855155,93.186591,junction,0,0,0
n12466572286,n12466572286,,26.973694,93.633346,junction,0,0,0
n12466572632,n12466572632,,26.971826,93.613168,junction,0,0,0
n12466572652,n12466572652,,26.971501,93.609123,junction,0,0,0
n12466591367,n12466591367,,26.956844,93.590801,junction,0,0,0
n12466597220,n12466597220,,26.945955,93.595869,junction,0,0,0
n12466597264,n12466597264,,26.935505,93.600713,junction,0,0,0
n12466597346,n12466597346,,26.924374,93.607303,junction,0,0,0
n12481628212,n12481628212,,23.494474,93.212656,junction,0,0,0
n12496296489,n12496296489,,24.137493,91.82067,junction,0,0,0
n12497721265,n12497721265,,26.875038,88.598193,junction,0,0,0
n12497721349,n12497721349,,26.87725,88.59678,junction,0,0,0
n12497721406,n12497721406,,26.894656,88.567645,junction,0,0,0
n12503857426,n12503857426,,26.450023,91.418695,junction,0,0,0
n12519988985,n12519988985,,26.085914,89.876016,junction,0,0,0
n12519988986,n12519988986,,26.088711,89.878347,junction,0,0,0
n12520286039,n12520286039,,26.838636,93.365656,junction,0,0,0
n12520286271,n12520286271,,26.847483,93.374562,junction,0,0,0
n12522839890,n12522839890,,25.91745,93.678994,junction,0,0,0
n12522842607,n12522842607,,25.922767,93.693946,junction,0,0,0
n12522904745,n12522904745,,25.93234,93.70947,junction,0,0,0
n12522908719,n12522908719,,25.956103,93.722434,junction,0,0,0
n12522908720,n12522908720,,25.957326,93.724272,junction,0,0,0
n12522908951,n12522908951,,25.860451,93.815832,junction,0,0,0
n12522923327,n12522923327,,25.783363,93.801486,junction,0,0,0
n12526512333,n12526512333,,24.402603,92.135292,junction,0,0,0
n12527860812,n12527860812,,25.437245,93.402504,junction,0,0,0
n12538569032,n12538569032,,26.095981,93.139068,junction,0,0,0
n12538569048,n12538569048,,26.209357,93.070101,junction,0,0,0
n12538569083,n12538569083,,26.203056,93.105317,junction,0,0,0
n12538569091,n12538569091,,26.202572,93.120502,junction,0,0,0
n12538569092,n12538569092,,26.202578,93.125254,junction,0,0,0
n12538578760,n12538578760,,26.202478,93.127242,junction,0,0,0
n12538578779,n12538578779,,26.203901,93.09618,junction,0,0,0
n12538578822,n12538578822,,26.202574,93.121373,junction,0,0,0
n12538578828,n12538578828,,26.202678,93.129094,junction,0,0,0
n12538608327,n12538608327,,26.080576,93.184671,junction,0,0,0
n12538608359,n12538608359,,26.05598,93.206704,junction,0,0,0
n12538608361,n12538608361,,26.047266,93.207449,junction,0,0,0
n12538608393,n12538608393,,26.085604,93.148652,junction,0,0,0
n12538608508,n12538608508,,26.034381,93.218545,junction,0,0,0
n12538608522,n12538608522,,26.024982,93.22513,junction,0,0,0
n12538641283,n12538641283,,26.023761,93.240686,junction,0,0,0
n12538682818,n12538682818,,26.016805,93.246007,junction,0,0,0
n12538682833,n12538682833,,26.015989,93.255476,junction,0,0,0
n12538979455,n12538979455,,26.216599,92.973749,junction,0,0,0
n12538979458,n12538979458,,26.21046,92.969383,junction,0,0,0
n12590289887,n12590289887,,26.279908,90.60365,junction,0,0,0
n12590289896,n12590289896,,26.264338,90.588162,junction,0,0,0
n12590289899,n12590289899,,26.262865,90.58691,junction,0,0,0
n12590293904,n12590293904,,26.253986,90.580214,junction,0,0,0
n12590293951,n12590293951,,26.278691,90.601672,junction,0,0,0
n12590294098,n12590294098,,26.245876,90.549214,junction,0,0,0
n12593445472,n12593445472,,23.45937,91.253431,junction,0,0,0
n12615579260,n12615579260,,26.271047,90.589637,junction,0,0,0
n12615579264,n12615579264,,26.276803,90.597877,junction,0,0,0
n12615630656,n12615630656,,26.296493,90.618069,junction,0,0,0
n1262013870,n1262013870,,26.06674,92.164826,junction,0,0,0
n1262084378,n1262084378,,25.901462,90.529235,junction,0,0,0
n1262084701,n1262084701,,25.455755,90.705754,junction,0,0,0
n1262084753,n1262084753,,25.510904,89.954005,junction,0,0,0
n1262084922,n1262084922,,25.209954,90.638059,junction,0,0,0
n1262084969,n1262084969,,25.920934,90.633586,junction,0,0,0
n1262085016,n1262085016,,25.463766,89.930757,junction,0,0,0
n1262085031,n1262085031,,25.861529,90.033036,junction,0,0,0
n1262085079,n1262085079,,25.216696,90.698699,junction,0,0,0
n1262085124,n1262085124,,25.89466,90.632663,junction,0,0,0
n1262085154,n1262085154,,25.574579,89.981962,junction,0,0,0
n1262085269,n1262085269,,25.316216,89.899955,junction,0,0,0
n1262085299,n1262085299,,25.726814,89.89919,junction,0,0,0
n1262085303,n1262085303,,25.555332,89.985194,junction,0,0,0
n12682293648,n12682293648,,26.574682,88.521723,junction,0,0,0
n12702202444,n12702202444,,26.541781,93.880247,junction,0,0,0
n12708095503,n12708095503,,24.169504,92.043389,junction,0,0,0
n12709048517,n12709048517,,24.292787,92.005506,junction,0,0,0
n12709048522,n12709048522,,24.290166,91.99916,junction,0,0,0
n12709048529,n12709048529,,24.242423,91.984121,junction,0,0,0
n1274292906,n1274292906,,26.309272,92.66941,junction,0,0,0
n12776237385,n12776237385,,26.521752,92.859486,junction,0,0,0
n12776237488,n12776237488,,26.523716,92.861375,junction,0,0,0
n12776237489,n12776237489,,26.524281,92.861874,junction,0,0,0
n12776237592,n12776237592,,26.526584,92.864193,junction,0,0,0
n12776237695,n12776237695,,26.528777,92.866913,junction,0,0,0
n12776237798,n12776237798,,26.529615,92.867683,junction,0,0,0
n12784879794,n12784879794,,24.760562,93.348432,junction,0,0,0
n12786069631,n12786069631,,26.570178,92.919628,junction,0,0,0
n12787421551,n12787421551,,24.448865,93.933915,junction,0,0,0
n12828592232,n12828592232,,25.178651,93.078682,junction,0,0,0
n12853494958,n12853494958,,26.532362,90.152354,junction,0,0,0
n12862260950,n12862260950,,26.730748,89.34095,junction,0,0,0
n12886678648,n12886678648,,26.455574,92.912499,junction,0,0,0
n12923502847,n12923502847,,26.931908,93.811386,junction,0,0,0
n12925429809,n12925429809,,24.169904,92.042727,junction,0,0,0
n1296526044,n1296526044,,27.26098,96.128724,junction,0,0,0
n1296578971,n1296578971,,27.226619,96.175012,junction,0,0,0
n1296578977,n1296578977,,27.292963,96.123139,junction,0,0,0
n1296578981,n1296578981,,27.302502,96.046795,junction,0,0,0
n1296578988,n1296578988,,27.292304,96.091745,junction,0,0,0
n1296579040,n1296579040,,27.332161,96.048129,junction,0,0,0
n1296579094,n1296579094,,27.35686,96.013396,junction,0,0,0
n1296579130,n1296579130,,27.365042,96.014266,junction,0,0,0
n1296579156,n1296579156,,27.292622,96.11593,junction,0,0,0
n1296579337,n1296579337,,27.347525,96.035585,junction,0,0,0
n1296579624,n1296579624,,27.359783,96.017449,junction,0,0,0
n1296579735,n1296579735,,27.340285,96.033116,junction,0,0,0
n1296596611,n1296596611,,27.308144,95.79151,junction,0,0,0
n1296596616,n1296596616,,27.323125,95.824722,junction,0,0,0
n1296646659,n1296646659,,23.806441,91.271871,junction,0,0,0
n1296646810,n1296646810,,23.865381,91.285249,junction,0,0,0
n1296647009,n1296647009,,23.856453,91.282127,junction,0,0,0
n1296647052,n1296647052,,23.807443,91.271544,junction,0,0,0
n1296647104,n1296647104,,23.799422,91.272653,junction,0,0,0
n1296647367,n1296647367,,23.871031,91.285233,junction,0,0,0
n1296647826,n1296647826,,23.838316,91.257673,junction,0,0,0
n1296647863,n1296647863,,23.825104,91.251936,junction,0,0,0
n1299581254,n1299581254,,25.193792,90.937436,junction,0,0,0
n1299581255,n1299581255,,25.190627,90.950507,junction,0,0,0
n1299581256,n1299581256,,25.187542,90.973249,junction,0,0,0
n1299581257,n1299581257,,25.180288,90.89562,junction,0,0,0
n1299581260,n1299581260,,26.180881,91.750504,junction,0,0,0
n1299581316,n1299581316,,25.183159,90.867648,junction,0,0,0
n1299581376,n1299581376,,25.176046,90.882723,junction,0,0,0
n1299590364,n1299590364,,26.133206,91.831527,junction,0,0,0
n13002309297,n13002309297,,26.107484,92.9883,junction,0,0,0
n13119221945,n13119221945,,26.694356,88.316327,junction,0,0,0
n1313341143,n1313341143,,26.024379,88.160782,junction,0,0,0
n1313341215,n1313341215,,26.057369,88.128336,junction,0,0,0
n1313341314,n1313341314,,26.083177,87.928628,junction,0,0,0
n1313341337,n1313341337,,26.086713,88.080528,junction,0,0,0
n1313341345,n1313341345,,26.087586,88.074338,junction,0,0,0
n1313341354,n1313341354,,26.088743,87.934354,junction,0,0,0
n1313341693,n1313341693,,26.11425,87.972016,junction,0,0,0
n1313341720,n1313341720,,26.116472,87.976035,junction,0,0,0
n1313341850,n1313341850,,26.144036,88.026996,junction,0,0,0
n1313341864,n1313341864,,26.148702,88.035867,junction,0,0,0
n1313342221,n1313342221,,26.193794,88.102696,junction,0,0,0
n1313342222,n1313342222,,26.174785,88.134994,junction,0,0,0
n1313342838,n1313342838,,26.211675,88.139324,junction,0,0,0
n1313342908,n1313342908,,26.215875,88.135098,junction,0,0,0
n1313342998,n1313342998,,26.236941,88.190758,junction,0,0,0
n1313343204,n1313343204,,26.248519,88.192593,junction,0,0,0
n1313343219,n1313343219,,26.249802,88.250591,junction,0,0,0
n1313343221,n1313343221,,26.25005,88.249863,junction,0,0,0
n1313343280,n1313343280,,26.259928,88.193194,junction,0,0,0
n1313343282,n1313343282,,26.259958,88.219512,junction,0,0,0
n1313343290,n1313343290,,26.26003,88.205824,junction,0,0,0
n1313343361,n1313343361,,26.264987,88.193583,junction,0,0,0
n1313388957,n1313388957,,26.219021,88.135029,junction,0,0,0
n1313388981,n1313388981,,26.238012,88.159203,junction,0,0,0
n1313388993,n1313388993,,26.239018,88.160476,junction,0,0,0
n1313389013,n1313389013,,26.274749,88.209663,junction,0,0,0
n1313389015,n1313389015,,26.280798,88.220019,junction,0,0,0
n1313389025,n1313389025,,26.285297,88.226635,junction,0,0,0
n1313389031,n1313389031,,26.28678,88.229388,junction,0,0,0
n1313389033,n1313389033,,26.288638,88.232674,junction,0,0,0
n1313389047,n1313389047,,26.293833,88.241634,junction,0,0,0
n1313389180,n1313389180,,26.321905,88.278045,junction,0,0,0
n1313389184,n1313389184,,26.322346,88.283021,junction,0,0,0
n1313389243,n1313389243,,26.324234,88.28084,junction,0,0,0
n1313389384,n1313389384,,26.34821,88.294405,junction,0,0,0
n1313389707,n1313389707,,26.385767,88.312146,junction,0,0,0
n1313568663,n1313568663,,26.58474,88.325,junction,0,0,0
n1313568683,n1313568683,,26.585169,88.325969,junction,0,0,0
n1313568706,n1313568706,,26.586938,88.344907,junction,0,0,0
n1313568860,n1313568860,,26.593048,88.287917,junction,0,0,0
n1313569011,n1313569011,,26.599191,88.290588,junction,0,0,0
n1313569066,n1313569066,,26.600871,88.378153,junction,0,0,0
n1313569273,n1313569273,,26.611046,88.479475,junction,0,0,0
n1313569368,n1313569368,,26.615851,88.474701,junction,0,0,0
n1313569445,n1313569445,,26.6227,88.467669,junction,0,0,0
n1313569495,n1313569495,,26.621197,88.378473,junction,0,0,0
n1313569507,n1313569507,,26.622785,88.461377,junction,0,0,0
n1313569513,n1313569513,,26.623375,88.457468,junction,0,0,0
n1313569652,n1313569652,,26.631381,88.436179,junction,0,0,0
n1313569694,n1313569694,,26.631499,88.375987,junction,0,0,0
n1313569788,n1313569788,,26.634475,88.415134,junction,0,0,0
n1313569868,n1313569868,,26.636143,88.415608,junction,0,0,0
n1313569900,n1313569900,,26.638653,88.429274,junction,0,0,0
n1313569905,n1313569905,,26.638536,88.367331,junction,0,0,0
n1313569919,n1313569919,,26.643368,88.371367,junction,0,0,0
n1313570087,n1313570087,,26.644001,88.371084,junction,0,0,0
n1313570156,n1313570156,,26.645336,88.399595,junction,0,0,0
n1313570158,n1313570158,,26.646621,88.503934,junction,0,0,0
n1313570212,n1313570212,,26.646646,88.39434,junction,0,0,0
n1313570228,n1313570228,,26.646922,88.381772,junction,0,0,0
n1313570263,n1313570263,,26.647348,88.503148,junction,0,0,0
n1313570270,n1313570270,,26.647387,88.385517,junction,0,0,0
n1313571066,n1313571066,,26.657546,88.429664,junction,0,0,0
n1313571184,n1313571184,,26.661116,88.464616,junction,0,0,0
n1313571185,n1313571185,,26.661243,88.466069,junction,0,0,0
n1313571201,n1313571201,,26.662053,88.471525,junction,0,0,0
n1313571277,n1313571277,,26.664891,88.482287,junction,0,0,0
n1313571285,n1313571285,,26.665814,88.415111,junction,0,0,0
n1313571292,n1313571292,,26.66743,88.484511,junction,0,0,0
n1313571409,n1313571409,,26.674133,88.472336,junction,0,0,0
n1313571518,n1313571518,,26.676556,88.44758,junction,0,0,0
n1313598160,n1313598160,,26.652722,88.368962,junction,0,0,0
n1313598282,n1313598282,,26.676982,88.462167,junction,0,0,0
n1314431804,n1314431804,,26.841856,88.341348,junction,0,0,0
n1314432919,n1314432919,,26.855464,88.334886,junction,0,0,0
n1314562098,n1314562098,,26.668722,88.315206,junction,0,0,0
n1314633577,n1314633577,,26.73788,88.288536,junction,0,0,0
n1314633589,n1314633589,,26.740234,88.284121,junction,0,0,0
n1315232055,n1315232055,,26.692198,88.378206,junction,0,0,0
n1315232068,n1315232068,,26.689334,88.366404,junction,0,0,0
n1315232229,n1315232229,,26.694588,88.287549,junction,0,0,0
n1315233404,n1315233404,,26.70594,88.370424,junction,0,0,0
n1315233598,n1315233598,,26.704655,88.370393,junction,0,0,0
n1315234259,n1315234259,,26.712143,88.368254,junction,0,0,0
n1315306215,n1315306215,,26.68262,88.425127,junction,0,0,0
n1315306356,n1315306356,,26.706104,88.416467,junction,0,0,0
n1315462753,n1315462753,,26.701561,88.431956,junction,0,0,0
n1315463447,n1315463447,,26.711245,88.426059,junction,0,0,0
n1315478169,n1315478169,,26.685742,88.43593,junction,0,0,0
n1315478249,n1315478249,,26.701461,88.459532,junction,0,0,0
n1315478973,n1315478973,,26.70364,88.429252,junction,0,0,0
n1315479485,n1315479485,,26.712008,88.418752,junction,0,0,0
n1315479819,n1315479819,,26.718619,88.42044,junction,0,0,0
n1315479820,n1315479820,,26.732505,88.455907,junction,0,0,0
n1315480175,n1315480175,,26.72144,88.418698,junction,0,0,0
n1315563762,n1315563762,,26.715653,88.422707,junction,0,0,0
n1315563843,n1315563843,,26.718403,88.426506,junction,0,0,0
n1315564155,n1315564155,,26.733839,88.432719,junction,0,0,0
n1315564180,n1315564180,,26.73922,88.434858,junction,0,0,0
n1315564198,n1315564198,,26.739632,88.422001,junction,0,0,0
n1315564200,n1315564200,,26.740085,88.424312,junction,0,0,0
n1315564242,n1315564242,,26.743078,88.430559,junction,0,0,0
n1315564272,n1315564272,,26.746034,88.434913,junction,0,0,0
n1315564343,n1315564343,,26.748289,88.43826,junction,0,0,0
n1315564481,n1315564481,,26.766453,88.445182,junction,0,0,0
n13190470287,n13190470287,,27.373604,94.829658,junction,0,0,0
n1323668557,n1323668557,,26.737613,88.434257,junction,0,0,0
n1323790772,n1323790772,,26.638148,88.416254,junction,0,0,0
n1323791747,n1323791747,,26.747973,88.416437,junction,0,0,0
n1323791775,n1323791775,,26.757074,88.41784,junction,0,0,0
n1324087231,n1324087231,,26.617561,88.430387,junction,0,0,0
n1324185512,n1324185512,,26.626708,88.426389,junction,0,0,0
n1324370307,n1324370307,,26.76467,88.336468,junction,0,0,0
n1324370340,n1324370340,,26.76475,88.33571,junction,0,0,0
n1324370369,n1324370369,,26.767245,88.333894,junction,0,0,0
n1325725742,n1325725742,,26.691092,88.437134,junction,0,0,0
n1329752313,n1329752313,,25.523254,90.701475,junction,0,0,0
n1329752575,n1329752575,,25.529035,90.707486,junction,0,0,0
n1329753265,n1329753265,,25.536063,90.892485,junction,0,0,0
n1329753295,n1329753295,,25.537103,90.850055,junction,0,0,0
n1329753316,n1329753316,,25.537442,90.849405,junction,0,0,0
n1329754174,n1329754174,,25.554601,90.957256,junction,0,0,0
n1329754933,n1329754933,,25.585124,90.806639,junction,0,0,0
n1329755394,n1329755394,,25.587066,90.735996,junction,0,0,0
n1329755609,n1329755609,,25.610112,90.752212,junction,0,0,0
n1329755858,n1329755858,,25.622128,90.768514,junction,0,0,0
n1329755928,n1329755928,,25.623322,90.700842,junction,0,0,0
n1329755950,n1329755950,,25.625652,90.774057,junction,0,0,0
n1329756251,n1329756251,,25.652237,90.800626,junction,0,0,0
n1329756252,n1329756252,,25.652355,90.80349,junction,0,0,0
n1329757554,n1329757554,,25.683096,90.813371,junction,0,0,0
n1329757610,n1329757610,,25.69478,90.818556,junction,0,0,0
n1329758386,n1329758386,,25.776335,90.814365,junction,0,0,0
n1329758859,n1329758859,,25.835955,90.782822,junction,0,0,0
n1329758863,n1329758863,,25.83709,90.782321,junction,0,0,0
n1329758945,n1329758945,,25.881224,90.779365,junction,0,0,0
n1329759680,n1329759680,,25.982976,90.782278,junction,0,0,0
n1329767694,n1329767694,,25.908092,90.775338,junction,0,0,0
n1329767721,n1329767721,,25.932476,90.772363,junction,0,0,0
n13301574171,n13301574171,,23.758321,91.840399,junction,0,0,0
n13304383329,n13304383329,,25.982316,93.436625,junction,0,0,0
n13304383347,n13304383347,,25.980602,93.449155,junction,0,0,0
n13304383352,n13304383352,,25.979988,93.453123,junction,0,0,0
n13304544410,n13304544410,,26.194349,89.863028,junction,0,0,0
n13304544412,n13304544412,,26.185004,89.865918,junction,0,0,0
n13310753697,n13310753697,,26.125455,90.572653,junction,0,0,0
n13321533927,n13321533927,,24.292803,92.006727,junction,0,0,0
n13382943608,n13382943608,,26.667065,93.778219,junction,0,0,0
n13382943613,n13382943613,,26.647547,93.771541,junction,0,0,0
n13382969841,n13382969841,,26.547783,94.040883,junction,0,0,0
n13382969859,n13382969859,,26.54727,94.028103,junction,0,0,0
n1340875555,n1340875555,,27.071139,88.424059,junction,0,0,0
n1344230878,n1344230878,,26.833264,88.266057,junction,0,0,0
n1344231055,n1344231055,,26.876624,88.275541,junction,0,0,0
n1344231363,n1344231363,,26.808574,88.2708,junction,0,0,0
n1344373928,n1344373928,,26.888144,88.186405,junction,0,0,0
n13449554481,n13449554481,,23.627605,91.814876,junction,0,0,0
n13449566351,n13449566351,,23.635322,91.815898,junction,0,0,0
n13449593998,n13449593998,,23.64964,91.805644,junction,0,0,0
n13449985848,n13449985848,,26.825105,94.815402,junction,0,0,0
n1345435418,n1345435418,,26.821533,88.240933,junction,0,0,0
n1345435465,n1345435465,,26.821736,88.243019,junction,0,0,0
